User_ID,Account_Balance,Previous_Fraudulent_Activity
USER_2073,29615.59,0
USER_2074,36080.51,0
USER_2075,91888.68,0
USER_2076,83735.44,0
USER_2077,69849.41,0
USER_2078,22548.72,0
USER_2079,93186.8,0
USER_2080,74925.83,1
USER_2081,66055.71,1
USER_2082,73929.49,1
USER_2083,57016.58,1
USER_2084,1716.83,0
USER_2085,93926.6,1
USER_2086,65125.61,0
USER_2087,68991.94,0
USER_2088,24973.59,1
USER_2089,67135.27,0
USER_2090,67921.09,1
USER_2091,9876.73,0
USER_2092,51867.17,1
USER_2093,7668.38,0
USER_2094,64162.95,0
USER_2095,74730.53,0
USER_2096,27507.46,0
USER_2097,12013.75,0
USER_2098,57076.91,0
USER_2099,93008.91,0
USER_2100,38578.21,0
USER_2101,13216.01,0
USER_2102,58342.6,1
USER_2103,16377.08,0
USER_2104,40724.26,1
USER_2105,14169.82,1
USER_2106,23592.14,0
USER_2107,45270.4,1
USER_2108,14885.22,0
USER_2109,73904.49,1
USER_2110,61258.92,1
USER_2111,81191.55,0
USER_2112,39053.07,0
USER_2113,58417.18,0
USER_2114,57646.21,0
USER_2115,94157.74,0
USER_2116,58662.36,0
USER_2117,53422.79,0
USER_2118,72459.25,0
USER_2119,39629.18,0
USER_2120,85418.38,0
USER_2121,99968.36,1
USER_2122,47013.26,0
USER_2123,27271.85,0
USER_2124,85576.76,0
USER_2125,59034.31,0
USER_2126,80521.53,0
USER_2127,33981.71,0
USER_2128,11983.32,0
USER_2129,77968.25,1
USER_2130,15800.87,0
USER_2131,68369.14,1
USER_2132,40059.35,0
USER_2133,55941.62,0
USER_2134,12612.75,0
USER_2135,96720.4,0
USER_2136,32431.67,0
USER_2137,81771.2,0
USER_2138,24999.67,0
USER_2139,43584.56,0
USER_2140,22285.45,1
USER_2141,79248.31,1
USER_2142,12721.01,0
USER_2143,44227.7,1
USER_2144,77526.14,1
USER_2145,12129.53,1
USER_2146,31870.0,0
USER_2147,43073.86,1
USER_2148,15603.21,1
USER_2149,10133.32,0
USER_2150,53047.98,0
USER_2151,59126.8,1
USER_2152,30083.28,0
USER_2153,18862.89,0
USER_2154,4782.69,0
USER_2155,13959.98,0
USER_2156,96697.36,1
USER_2157,35547.43,0
USER_2158,33185.37,0
USER_2159,91103.96,0
USER_2160,25286.12,0
USER_2161,88146.56,0
USER_2162,92745.05,1
USER_2163,3697.32,0
USER_2164,20587.03,1
USER_2165,81901.09,0
USER_2166,44306.12,1
USER_2167,43151.31,0
USER_2168,92073.21,0
USER_2169,69627.92,1
USER_2170,83844.08,0
USER_2171,7683.0,0
USER_2172,30816.52,0
USER_2173,55553.26,1
USER_2174,58796.06,0
USER_2175,54720.25,0
USER_2176,17544.64,0
USER_2177,57563.49,0
USER_2178,72605.83,0
USER_2179,49353.76,0
USER_2180,876.85,1
USER_2181,65074.9,1
USER_2182,7539.24,0
USER_2183,58324.54,0
USER_2184,75520.67,1
USER_2185,89127.34,0
USER_2186,7919.43,0
USER_2187,66867.9,0
USER_2188,4629.37,0
USER_2189,93447.82,0
USER_2190,56653.17,1
USER_2191,2772.66,1
USER_2192,17851.91,1
USER_2193,61458.09,1
USER_2194,58622.29,0
USER_2195,80982.07,1
USER_2196,87434.83,0
USER_2197,20191.09,1
USER_2198,90138.32,0
USER_2199,10595.03,0
USER_2200,18904.55,1
USER_2201,47421.33,0
USER_2202,82882.39,0
USER_2203,61366.71,1
USER_2204,42923.46,1
USER_2205,95262.25,0
USER_2206,21671.84,0
USER_2207,95002.67,0
USER_2208,40960.03,1
USER_2209,71292.1,0
USER_2210,73089.74,1
USER_2211,55623.36,0
USER_2212,69124.05,1
USER_2213,48052.09,1
USER_2214,73247.21,1
USER_2215,21900.09,0
USER_2216,51225.32,1
USER_2217,53465.35,0
USER_2218,5753.08,1
USER_2219,85286.72,0
USER_2220,77163.54,0
USER_2221,9945.16,0
USER_2222,87884.97,0
USER_2223,92629.81,0
USER_2224,94220.38,1
USER_2225,11127.89,0
USER_2226,43319.13,0
USER_2227,19042.03,0
USER_2228,62720.18,0
USER_2229,90855.28,0
USER_2230,65949.53,0
USER_2231,70961.85,0
USER_2232,41066.77,1
USER_2233,20664.11,0
USER_2234,99436.75,0
USER_2235,82768.43,0
USER_2236,98243.48,1
USER_2237,98418.42,1
USER_2238,59570.39,1
USER_2239,51083.55,0
USER_2240,81965.79,0
USER_2241,70130.75,0
USER_2242,28650.68,0
USER_2243,88181.72,0
USER_2244,54147.67,0
USER_2245,46080.22,1
USER_2246,10919.51,0
USER_2247,60054.83,0
USER_2248,67895.67,0
USER_2249,3824.8,0
USER_2250,68289.16,1
USER_2251,88373.47,1
USER_2252,52481.8,1
USER_2253,66734.16,0
USER_2254,39644.39,1
USER_2255,61979.8,0
USER_2256,46331.11,0
USER_2257,39535.49,0
USER_2258,41944.18,0
USER_2259,36401.61,0
USER_2260,88197.5,0
USER_2261,72976.13,0
USER_2262,27754.15,0
USER_2263,18122.37,1
USER_2264,98854.65,0
USER_2265,96694.03,0
USER_2266,93291.4,0
USER_2267,23757.73,0
USER_2268,91394.17,1
USER_2269,38741.11,0
USER_2270,61091.15,0
USER_2271,14794.15,1
USER_2272,3806.62,0
USER_2273,81982.43,0
USER_2274,88554.34,0
USER_2275,94063.83,1
USER_2276,60134.47,1
USER_2277,65724.14,0
USER_2278,64110.29,0
USER_2279,63396.3,0
USER_2280,96673.44,1
USER_2281,60354.79,0
USER_2282,90364.31,1
USER_2283,18125.79,0
USER_2284,35840.49,0
USER_2285,16135.15,0
USER_2286,55696.98,0
USER_2287,34674.31,1
USER_2288,71870.0,1
USER_2289,12577.63,0
USER_2290,54467.41,1
USER_2291,74627.87,0
USER_2292,93648.85,0
USER_2293,7037.21,1
USER_2294,26616.91,1
USER_2295,9218.65,0
USER_2296,89040.95,0
USER_2297,46315.67,0
USER_2298,31596.65,0
USER_2299,51187.8,0
USER_2300,19766.26,1
USER_2301,89482.7,0
USER_2302,79777.13,0
USER_2303,49647.04,0
USER_2304,29450.0,1
USER_2305,68038.19,1
USER_2306,64891.54,0
USER_2307,51256.6,1
USER_2308,42887.43,1
USER_2309,43366.82,0
USER_2310,58584.22,0
USER_2311,32827.88,0
USER_2312,56632.68,0
USER_2313,73474.99,1
USER_2314,7475.29,0
USER_2315,46927.15,1
USER_2316,49843.68,0
USER_2317,91869.21,0
USER_2318,62344.52,1
USER_2319,9307.7,0
USER_2320,68252.87,0
USER_2321,6817.75,1
USER_2322,65426.61,0
USER_2323,3977.64,1
USER_2324,99755.87,0
USER_2325,65978.95,0
USER_2326,98614.55,1
USER_2327,56067.89,0
USER_2328,99504.91,0
USER_2329,98708.94,0
USER_2330,91162.51,1
USER_2331,83896.66,1
USER_2332,36661.67,0
USER_2333,99784.26,1
USER_2334,57652.92,0
USER_2335,87049.98,0
USER_2336,63474.37,0
USER_2337,1983.49,1
USER_2338,61443.69,0
USER_2339,45705.69,0
USER_2340,45894.55,1
USER_2341,82893.11,1
USER_2342,62967.07,1
USER_2343,14472.62,1
USER_2344,38819.92,1
USER_2345,30752.88,1
USER_2346,99891.62,0
USER_2347,25238.21,0
USER_2348,96716.95,1
USER_2349,49484.98,0
USER_2350,42274.87,1
USER_2351,34168.86,1
USER_2352,12591.95,0
USER_2353,18618.06,1
USER_2354,24519.97,1
USER_2355,7707.13,0
USER_2356,37513.99,1
USER_2357,82804.21,1
USER_2358,35186.81,1
USER_2359,96817.66,0
USER_2360,36626.82,1
USER_2361,76494.68,1
USER_2362,92246.57,1
USER_2363,41801.9,1
USER_2364,75970.72,0
USER_2365,24318.68,0
USER_2366,65246.16,1
USER_2367,85386.02,0
USER_2368,17672.07,1
USER_2369,59478.67,1
USER_2370,38331.88,1
USER_2371,12929.11,1
USER_2372,87078.85,0
USER_2373,75199.08,1
USER_2374,99501.98,0
USER_2375,12976.81,1
USER_2376,63756.64,0
USER_2377,37186.47,0
USER_2378,14129.46,1
USER_2379,85199.45,0
USER_2380,80289.53,0
USER_2381,87996.23,0
USER_2382,49315.91,1
USER_2383,58068.79,1
USER_2384,45674.19,1
USER_2385,73468.28,0
USER_2386,45584.11,0
USER_2387,79680.11,1
USER_2388,48672.07,1
USER_2389,10202.39,0
USER_2390,6281.78,0
USER_2391,50150.97,1
USER_2392,17114.8,0
USER_2393,57734.03,0
USER_2394,40130.32,0
USER_2395,79373.75,0
USER_2396,99580.65,1
USER_2397,29754.61,0
USER_2398,11879.25,1
USER_2399,32680.24,0
USER_2400,25955.01,0
USER_2401,73000.81,1
USER_2402,73374.41,1
USER_2403,92894.38,1
USER_2404,90625.95,0
USER_2405,19964.92,1
USER_2406,94716.52,0
USER_2407,49017.8,0
USER_2408,82258.3,0
USER_2409,23854.08,1
USER_2410,18918.5,0
USER_2411,41226.3,0
USER_2412,97875.34,1
USER_2413,31959.65,0
USER_2414,72195.61,0
USER_2415,39585.88,1
USER_2416,3639.39,1
USER_2417,20802.56,0
USER_2418,75439.24,1
USER_2419,85996.01,1
USER_2420,16342.72,0
USER_2421,51064.35,1
USER_2422,52446.39,0
USER_2423,17431.19,1
USER_2424,97251.59,0
USER_2425,81731.14,0
USER_2426,43536.43,0
USER_2427,21640.49,0
USER_2428,69925.43,0
USER_2429,23013.63,0
USER_2430,9986.51,0
USER_2431,45411.06,0
USER_2432,87469.81,0
USER_2433,93332.68,1
USER_2434,5036.43,1
USER_2435,72609.22,0
USER_2436,37338.0,0
USER_2437,6108.3,0
USER_2438,52955.63,0
USER_2439,6588.35,0
USER_2440,19250.32,1
USER_2441,99320.85,0
USER_2442,11773.13,1
USER_2443,58972.27,0
USER_2444,47583.99,1
USER_2445,29193.24,0
USER_2446,90524.91,1
USER_2447,99485.67,1
USER_2448,56937.87,1
USER_2449,17356.24,1
USER_2450,85912.59,0
USER_2451,49310.81,0
USER_2452,64623.26,0
USER_2453,56588.61,1
USER_2454,24569.33,1
USER_2455,46643.95,1
USER_2456,26939.05,1
USER_2457,46583.26,0
USER_2458,11248.33,0
USER_2459,98237.14,0
USER_2460,78116.87,0
USER_2461,40407.6,0
USER_2462,32958.92,1
USER_2463,28782.75,1
USER_2464,21762.48,0
USER_2465,61228.97,0
USER_2466,34862.42,0
USER_2467,16518.68,0
USER_2468,44912.18,0
USER_2469,12812.07,1
USER_2470,36787.03,1
USER_2471,69666.61,0
USER_2472,76307.65,0
USER_2473,28910.92,0
USER_2474,2880.96,0
USER_2475,12338.63,0
USER_2476,54011.36,0
USER_2477,70254.77,1
USER_2478,46401.91,0
USER_2479,26044.68,1
USER_2480,93178.44,0
USER_2481,61907.32,0
USER_2482,4479.49,1
USER_2483,61977.8,0
USER_2484,24895.69,0
USER_2485,49907.07,0
USER_2486,26716.7,1
USER_2487,25448.99,0
USER_2488,36338.72,0
USER_2489,47806.7,0
USER_2490,87976.94,0
USER_2491,30233.81,0
USER_2492,77621.64,0
USER_2493,92303.93,1
USER_2494,19085.22,0
USER_2495,25160.72,0
USER_2496,93734.77,0
USER_2497,30203.43,1
USER_2498,80409.27,0
USER_2499,91003.41,0
USER_2500,55082.59,1
USER_2501,45256.32,0
USER_2502,40191.54,1
USER_2503,90179.74,1
USER_2504,62267.47,1
USER_2505,69744.72,1
USER_2506,46407.27,0
USER_2507,4636.16,0
USER_2508,41699.99,0
USER_2509,29687.62,0
USER_2510,29916.41,1
USER_2511,1705.9,1
USER_2512,8920.51,0
USER_2513,71988.06,0
USER_2514,70104.82,1
USER_2515,39083.2,0
USER_2516,39992.12,0
USER_2517,12498.43,1
USER_2518,73661.41,1
USER_2519,81922.6,0
USER_2520,93655.84,0
USER_2521,10406.56,0
USER_2522,54304.48,0
USER_2523,63451.38,0
USER_2524,52965.2,0
USER_2525,67484.94,1
USER_2526,22079.97,1
USER_2527,52563.02,0
USER_2528,42267.92,1
USER_2529,22799.69,0
USER_2530,46175.66,0
USER_2531,36209.49,1
USER_2532,54169.29,0
USER_2533,90958.74,0
USER_2534,91574.41,0
USER_2535,36112.72,0
USER_2536,39441.47,0
USER_2537,27377.1,1
USER_2538,45742.07,0
USER_2539,57282.94,1
USER_2540,7377.6,1
USER_2541,22790.36,1
USER_2542,53455.83,1
USER_2543,18948.68,0
USER_2544,86845.65,0
USER_2545,64894.73,0
USER_2546,86106.63,1
USER_2547,69451.93,1
USER_2548,95574.6,0
USER_2549,27164.47,1
USER_2550,77904.72,1
USER_2551,85647.51,1
USER_2552,20967.13,1
USER_2553,67883.16,1
USER_2554,96232.61,1
USER_2555,59775.52,1
USER_2556,48585.48,1
USER_2557,67257.2,0
USER_2558,56371.34,0
USER_2559,17232.11,1
USER_2560,99737.63,0
USER_2561,38561.09,0
USER_2562,45509.89,0
USER_2563,82115.82,1
USER_2564,83902.6,1
USER_2565,36440.24,0
USER_2566,80084.96,0
USER_2567,55477.83,0
USER_2568,26080.5,0
USER_2569,82634.94,1
USER_2570,82045.83,0
USER_2571,31419.38,0
USER_2572,57283.41,0
USER_2573,1446.51,0
USER_2574,89138.45,1
USER_2575,74779.53,1
USER_2576,36277.98,0
USER_2577,81114.46,0
USER_2578,86917.78,1
USER_2579,29007.98,0
USER_2580,20050.93,0
USER_2581,27130.39,0
USER_2582,32740.35,0
USER_2583,79482.69,0
USER_2584,50956.25,0
USER_2585,55184.21,0
USER_2586,97534.37,0
USER_2587,4702.97,1
USER_2588,44868.08,0
USER_2589,69287.47,0
USER_2590,52163.83,0
USER_2591,93502.65,0
USER_2592,42904.58,1
USER_2593,62950.17,1
USER_2594,19286.1,0
USER_2595,27802.86,0
USER_2596,21101.1,0
USER_2597,24016.54,0
USER_2598,5810.28,0
USER_2599,66128.91,0
USER_2600,61211.26,0
USER_2601,76409.6,0
USER_2602,24421.53,0
USER_2603,55264.47,0
USER_2604,93479.96,0
USER_2605,17425.72,1
USER_2606,30729.17,0
USER_2607,65078.63,0
USER_2608,62657.96,1
USER_2609,72333.88,1
USER_2610,3532.29,1
USER_2611,85518.43,1
USER_2612,36428.18,0
USER_2613,56172.6,1
USER_2614,6265.18,1
USER_2615,83014.45,0
USER_2616,79975.59,0
USER_2617,49276.03,1
USER_2618,58868.39,1
USER_2619,50423.98,0
USER_2620,91586.28,1
USER_2621,36660.44,0
USER_2622,61688.67,0
USER_2623,35284.71,0
USER_2624,89750.56,1
USER_2625,31892.74,1
USER_2626,11314.39,1
USER_2627,73797.16,1
USER_2628,52588.94,0
USER_2629,38114.82,1
USER_2630,59684.94,1
USER_2631,72289.38,0
USER_2632,84708.63,0
USER_2633,64370.24,1
USER_2634,93823.48,1
USER_2635,70916.98,1
USER_2636,6526.39,1
USER_2637,73231.09,1
USER_2638,31417.94,0
USER_2639,32729.39,1
USER_2640,16644.38,0
USER_2641,60416.59,0
USER_2642,14881.17,1
USER_2643,26802.52,0
USER_2644,17927.75,1
USER_2645,23849.6,0
USER_2646,70555.79,0
USER_2647,48559.51,1
USER_2648,57373.96,1
USER_2649,19018.22,0
USER_2650,49958.39,1
USER_2651,83822.04,0
USER_2652,47863.13,0
USER_2653,7358.53,1
USER_2654,23488.05,0
USER_2655,70033.87,0
USER_2656,42383.18,1
USER_2657,74353.57,1
USER_2658,50443.52,1
USER_2659,96947.26,1
USER_2660,81037.17,1
USER_2661,48375.81,0
USER_2662,31318.07,0
USER_2663,91797.87,0
USER_2664,11601.14,1
USER_2665,95864.38,0
USER_2666,40976.56,0
USER_2667,81610.76,1
USER_2668,77307.85,0
USER_2669,99945.91,1
USER_2670,67420.77,0
USER_2671,81403.45,0
USER_2672,77458.86,0
USER_2673,48912.19,0
USER_2674,16138.31,1
USER_2675,75240.08,0
USER_2676,74555.73,0
USER_2677,27926.33,1
USER_2678,92344.72,0
USER_2679,7776.73,0
USER_2680,21005.31,0
USER_2681,6168.81,1
USER_2682,9728.64,1
USER_2683,28277.01,0
USER_2684,53626.14,0
USER_2685,47109.3,1
USER_2686,919.2,0
USER_2687,65380.01,0
USER_2688,31814.11,1
USER_2689,52106.0,1
USER_2690,69626.14,0
USER_2691,78672.98,1
USER_2692,18159.72,0
USER_2693,65310.05,1
USER_2694,15000.59,1
USER_2695,28262.36,1
USER_2696,76948.15,0
USER_2697,64183.35,0
USER_2698,25279.15,1
USER_2699,51884.67,1
USER_2700,71383.6,1
USER_2701,58626.5,1
USER_2702,66304.8,1
USER_2703,10816.47,0
USER_2704,77352.71,0
USER_2705,7285.96,0
USER_2706,94057.03,0
USER_2707,82467.23,0
USER_2708,32121.92,1
USER_2709,26833.24,0
USER_2711,90683.64,1
USER_2712,87698.25,0
USER_2713,20883.08,1
USER_2714,99873.92,0
USER_2715,81365.69,0
USER_2716,35878.59,1
USER_2717,94526.65,0
USER_2718,39571.64,0
USER_2719,17303.35,1
USER_2720,7648.1,0
USER_2721,14796.19,1
USER_2722,55579.09,1
USER_2723,44690.31,1
USER_2724,5544.23,0
USER_2725,92702.53,1
USER_2726,3983.39,0
USER_2727,16604.25,0
USER_2728,38035.03,0
USER_2729,19503.95,0
USER_2730,60642.7,0
USER_2731,71022.02,0
USER_2732,4353.27,1
USER_2733,96621.8,1
USER_2734,18186.42,0
USER_2735,98485.15,0
USER_2736,52887.69,0
USER_2737,60601.07,1
USER_2738,45206.53,1
USER_2739,79859.23,0
USER_2740,45843.78,1
USER_2741,11514.43,1
USER_2742,87318.69,1
USER_2743,55302.51,0
USER_2744,86749.36,1
USER_2745,16268.68,1
USER_2746,99179.49,0
USER_2747,43243.73,1
USER_2748,91272.15,0
USER_2749,40418.64,0
USER_2750,59726.4,1
USER_2751,49520.71,1
USER_2752,19835.29,0
USER_2753,72208.97,1
USER_2754,34970.3,1
USER_2755,55232.05,1
USER_2756,5875.16,1
USER_2757,31315.49,0
USER_2758,1590.97,1
USER_2759,81399.46,0
USER_2760,73459.21,0
USER_2761,690.57,1
USER_2762,23530.13,0
USER_2763,66936.16,0
USER_2764,73511.11,0
USER_2765,59418.81,0
USER_2766,65957.68,1
USER_2767,81554.61,0
USER_2768,8538.17,1
USER_2769,57554.63,0
USER_2770,74644.15,1
USER_2771,58162.78,0
USER_2772,21331.04,1
USER_2773,68233.95,0
USER_2774,7568.22,1
USER_2775,77949.73,0
USER_2776,92537.67,0
USER_2777,51032.14,1
USER_2778,28093.37,0
USER_2779,35763.43,1
USER_2780,69422.07,0
USER_2781,46909.02,1
USER_2782,56323.23,0
USER_2783,83311.79,0
USER_2784,88855.95,1
USER_2785,96721.32,0
USER_2786,19198.0,0
USER_2787,7070.44,0
USER_2788,97426.69,0
USER_2789,36586.36,1
USER_2790,33273.69,1
USER_2791,9408.64,0
USER_2792,49685.98,0
USER_2793,22883.75,1
USER_2794,71366.66,1
USER_2795,6468.0,0
USER_2796,45074.18,1
USER_2797,44549.51,0
USER_2798,65258.86,0
USER_2799,89724.61,0
USER_2800,78244.3,1
USER_2801,37418.98,1
USER_2802,12396.76,0
USER_2803,87131.52,0
USER_2804,28446.06,0
USER_2805,39891.91,0
USER_2806,89909.02,1
USER_2807,50529.68,1
USER_2808,46611.11,0
USER_2809,35229.42,0
USER_2810,59505.69,0
USER_2811,26921.2,0
USER_2812,45397.15,0
USER_2813,76689.87,1
USER_2814,57237.59,0
USER_2815,29846.48,0
USER_2816,75380.85,1
USER_2817,3448.25,1
USER_2818,34534.25,1
USER_2819,87126.95,0
USER_2820,24036.92,0
USER_2821,49885.04,0
USER_2822,69679.39,0
USER_2823,71671.05,1
USER_2824,52554.59,0
USER_2825,70402.52,0
USER_2826,70885.31,0
USER_2827,83547.35,0
USER_2828,10316.41,1
USER_2829,71678.35,0
USER_2830,95491.65,1
USER_2831,8700.75,1
USER_2832,72497.43,1
USER_2833,47062.73,1
USER_2834,49739.17,0
USER_2835,40436.76,1
USER_2836,56983.58,0
USER_2837,93842.59,0
USER_2838,15238.31,0
USER_2839,58266.37,0
USER_2840,81668.03,0
USER_2841,65511.01,1
USER_2842,24558.07,1
USER_2843,52879.43,0
USER_2844,75642.87,1
USER_2845,88304.83,0
USER_2846,28866.59,0
USER_2847,92749.82,0
USER_2848,13666.57,1
USER_2849,70106.55,0
USER_2850,31674.65,1
USER_2851,46433.29,1
USER_2852,72324.31,0
USER_2853,11697.88,0
USER_2854,44689.2,0
USER_2855,50241.19,1
USER_2856,44666.95,0
USER_2857,9297.21,0
USER_2858,2480.91,0
USER_2859,40527.28,0
USER_2860,68584.18,1
USER_2861,47558.29,0
USER_2862,38673.32,0
USER_2863,81839.37,0
USER_2864,37732.15,0
USER_2865,35965.91,0
USER_2866,14606.24,0
USER_2867,59020.03,1
USER_2868,27948.85,1
USER_2869,57917.59,0
USER_2870,23745.42,0
USER_2871,36810.76,1
USER_2872,81515.79,1
USER_2873,62303.67,0
USER_2874,80643.89,1
USER_2875,85897.27,0
USER_2876,20613.03,1
USER_2877,6137.55,1
USER_2878,54529.97,0
USER_2879,70211.83,0
USER_2880,97463.94,0
USER_2881,74407.54,1
USER_2882,37430.57,0
USER_2883,58090.85,0
USER_2884,33472.62,1
USER_2885,93964.1,1
USER_2886,57289.72,0
USER_2887,98454.08,1
USER_2888,29923.31,0
USER_2889,4286.26,0
USER_2890,97159.16,1
USER_2891,12408.77,0
USER_2892,2086.99,0
USER_2893,73410.99,0
USER_2894,99702.63,0
USER_2895,91784.36,1
USER_2896,37326.56,1
USER_2897,5270.4,0
USER_2898,13025.07,1
USER_2899,93911.63,0
USER_2900,27104.19,0
USER_2902,5657.36,0
USER_2903,71666.66,0
USER_2904,36214.08,0
USER_2905,11139.49,1
USER_2906,82517.68,1
USER_2907,9061.31,0
USER_2908,63941.57,0
USER_2909,37695.58,1
USER_2910,37843.05,0
USER_2911,7908.83,0
USER_2912,86859.42,1
USER_2913,39767.76,0
USER_2914,12838.68,1
USER_2915,28089.85,0
USER_2916,13080.29,0
USER_2917,61607.4,1
USER_2918,82424.72,1
USER_2919,55037.69,1
USER_2920,27887.04,0
USER_2921,93285.3,0
USER_2922,74061.54,0
USER_2923,84007.26,0
USER_2924,10002.43,0
USER_2925,22885.79,0
USER_2926,26576.68,0
USER_2927,73814.44,0
USER_2928,74061.26,1
USER_2929,33518.46,0
USER_2930,88026.09,0
USER_2931,20373.84,1
USER_2932,25920.57,1
USER_2933,45124.88,0
USER_2934,86380.48,0
USER_2935,73463.33,0
USER_2936,82681.64,0
USER_2937,31529.64,1
USER_2938,53835.33,0
USER_2939,98036.01,0
USER_2940,33630.65,1
USER_2941,85615.93,0
USER_2942,62354.09,1
USER_2943,16991.28,1
USER_2944,1010.37,1
USER_2945,90020.77,0
USER_2946,22893.2,0
USER_2947,96652.1,1
USER_2948,41012.17,0
USER_2949,49048.51,0
USER_2950,8349.97,1
USER_2951,68619.67,1
USER_2952,19663.54,0
USER_2953,24775.14,1
USER_2954,68492.85,0
USER_2955,82447.38,0
USER_2956,49817.36,0
USER_2957,96733.26,1
USER_2958,41567.44,0
USER_2959,32994.44,0
USER_2960,96497.45,1
USER_2961,40382.06,1
USER_2962,32738.91,0
USER_2963,86455.03,1
USER_2964,24053.81,1
USER_2965,9771.45,0
USER_2966,59284.5,0
USER_2967,27629.74,0
USER_2968,98587.41,0
USER_2969,9877.12,0
USER_2970,65773.27,0
USER_2971,32586.28,1
USER_2972,35467.73,0
USER_2973,5214.94,1
USER_2974,60070.5,0
USER_2975,74443.63,0
USER_2976,33658.52,0
USER_2977,4846.42,1
USER_2978,62411.21,0
USER_2979,79984.17,1
USER_2980,62335.13,1
USER_2981,32350.61,0
USER_2982,5416.22,0
USER_2983,61324.97,0
USER_2984,25201.26,1
USER_2985,81158.28,1
USER_2986,9278.83,0
USER_2987,4443.37,0
USER_2988,11427.04,1
USER_2989,28827.74,0
USER_2990,44461.53,0
USER_2991,88567.51,1
USER_2992,35422.56,1
USER_2993,15624.6,0
USER_2994,93797.33,0
USER_2995,50887.07,1
USER_2996,3581.54,1
USER_2997,90313.24,1
USER_2998,69541.03,0
USER_2999,42477.67,0
USER_3000,18088.6,0
USER_3001,32009.33,0
USER_3002,24733.64,0
USER_3003,66943.21,0
USER_3004,42828.23,1
USER_3005,48678.81,1
USER_3006,33017.16,0
USER_3007,99653.71,0
USER_3008,79396.48,1
USER_3009,74718.57,0
USER_3010,85625.81,1
USER_3011,69391.84,0
USER_3012,82596.38,0
USER_3013,2788.19,1
USER_3014,20665.77,0
USER_3015,44782.93,1
USER_3016,83527.2,1
USER_3017,9153.5,1
USER_3018,30316.34,0
USER_3019,68635.25,1
USER_3020,76775.75,0
USER_3021,97682.38,1
USER_3022,63031.45,0
USER_3023,57964.09,1
USER_3024,55987.85,1
USER_3025,11016.31,1
USER_3026,28597.46,1
USER_3027,89340.63,1
USER_3028,45563.07,1
USER_3029,50581.25,1
USER_3030,88345.33,1
USER_3031,84072.06,0
USER_3032,91687.41,0
USER_3033,81001.67,0
USER_3034,60848.84,1
USER_3035,91147.15,0
USER_3036,86544.16,0
USER_3037,79010.5,1
USER_3038,64345.05,0
USER_3039,99127.49,0
USER_3040,52071.74,0
USER_3041,9316.41,1
USER_3042,15524.82,1
USER_3043,34021.48,1
USER_3044,47737.42,1
USER_3045,96360.29,0
USER_3046,88723.27,0
USER_3047,81482.43,1
USER_3048,90784.93,1
USER_3049,92042.71,0
USER_3050,83314.16,0
USER_3051,69835.54,1
USER_3052,13285.78,1
USER_3053,95287.15,1
USER_3054,71355.07,0
USER_3055,7901.93,0
USER_3056,53631.22,0
USER_3057,78111.45,1
USER_3058,38648.04,1
USER_3059,28615.76,1
USER_3060,3430.7,0
USER_3061,86555.07,0
USER_3062,9723.11,1
USER_3063,63756.36,0
